,rank,title,budget,IMDB_id,revenue,domesticRevenue,percentage,foreign,percentage2,bo_year
83,84,Act of Valor,12000000,tt1591479,82497035,70012847,84.9,12484188,15.1,2012
84,85,Frankenweenie,39000000,tt1142977,81491068,35291068,43.3,46200000,56.7,2012
85,86,The Grey,25000000,tt1601913,79781695,51580236,64.7,28201459,35.3,2012
86,87,Diary of a Wimpy Kid Dog Days,22000000,tt2023453,77229695,49008662,63.5,28221033,36.5,2012
87,88,Thermae Romae,0,tt1867101,74285251,-,-,74285251,100,2012
88,89,One Piece Film Z,0,tt2375379,74223861,-,-,74223861,100,2012
89,90,To Rome with Love,0,tt1859650,73244881,16685867,22.8,56559014,77.2,2012
90,91,Here Comes the Boom,0,tt1648179,73100172,45290318,62,27809854,38,2012
91,92,Bayside Shakedown the Final,0,tt2124014,72867395,-,-,72867395,100,2012
92,93,The Cabin in the Woods,0,tt1259521,69935600,42073277,60.2,27862323,39.8,2012
93,94,Finding Nemo 2012 3D Release,94000000,tt0266543,69328283,41128283,59.3,28200000,40.7,2012
94,95,Anna Karenina,0,tt1781769,68929150,12816367,18.6,56112783,81.4,2012
95,96,The Watch,68000000,tt1298649,68267862,35353000,51.8,32914862,48.2,2012
96,97,Moonrise Kingdom,16000000,tt1748122,68263166,45512466,66.7,22750700,33.3,2012
97,98,The Secret of the Gods,0,tt2336988,67537798,-,-,67537798,100,2012
98,99,Madeas Witness Protection,20000000,tt2215285,66899242,65653242,98.1,1246000,1.9,2012
99,100,Beauty and the Beast 2012 3D Release,25000000,tt0101414,62767829,47617067,75.9,15150762,24.1,2012
100,101,Astrix and Oblix God Save Britannia,0,tt1597522,61319383,-,-,61319383,100,2012
101,102,Evangelion 3.0 You Can Not Redo,0,tt0860907,60488344,174945,0.3,60313399,99.7,2012
102,103,Quartet,0,tt1441951,59520298,18390117,30.9,41130181,69.1,2012
103,104,Rock of Ages,75000000,tt1336608,59418613,38518613,64.8,20900000,35.2,2012
104,105,Thats My Boy,70000000,tt1232200,57719093,36931089,64,20788004,36,2012
105,106,The Odd Life of Timothy Green,0,tt1462769,56012642,51854875,92.6,4157767,7.4,2012
106,107,Lawless,0,tt1212450,55404159,37400127,67.5,18004032,32.5,2012
107,108,End of Watch,7000000,tt1855199,55078146,41003371,74.4,14074775,25.6,2012
108,109,Wolf Children,0,tt2140203,54984346,-,-,54984346,100,2012
109,110,The Three Stooges,30000000,tt0383010,54819301,44338224,80.9,10481077,19.1,2012
110,111,The Five-Year Engagement,30000000,tt1195478,54169363,28835528,53.2,25333835,46.8,2012
111,112,Red Dawn,65000000,tt1234719,50950296,44806783,87.9,6143513,12.1,2012
112,113,Red Tails,58000000,tt0485985,50365498,49876377,99,489121,1,2012
113,114,Monsters Inc. 2012 3D Release,115000000,tt0198781,50207820,34043006,67.8,16164814,32.2,2012
114,115,HOUBA On the Trail of the Marsupilami,0,tt1723642,50146474,-,-,50146474,100,2012
115,116,Tad The Lost Explorer,0,tt1764625,49490859,-,-,49490859,100,2012
116,117,A Turtles Tale 2 Sammys Escape from Paradise,0,tt2288005,49261830,-,-,49261830,100,2012
117,118,Trouble with the Curve,0,tt2083383,48963137,35763137,73,13200000,27,2012
118,119,Man on a Ledge,42000000,tt1568338,47636031,18620000,39.1,29016031,60.9,2012
119,120,A Werewolf Boy,0,tt2315152,46282588,342922,0.7,45939666,99.3,2012
120,121,Doraemon Nobita and the Island of Miracles Animal Adventure,0,tt2271315,46180706,-,-,46180706,100,2012
121,122,Gekijouban Tenpesuto 3D 2012 Re-release,See more details at IMDbPro,tt2030342,46008255,-,-,46008255,100,2012
122,123,Detective Conan The Eleventh Striker,0,tt2131586,44369456,-,-,44369456,100,2012
123,124,House at the End of the Street,10000000,tt1582507,44287131,31611916,71.4,12675215,28.6,2012
124,125,The Guilt Trip,40000000,tt1694020,41863726,37134215,88.7,4729511,11.3,2012
125,126,Safe,0,tt1656190,41564670,17142080,41.2,24422590,58.8,2012
126,127,Dredd,50000000,tt1343727,41037742,13414714,32.7,27623028,67.3,2012
127,128,La vrit si je mens 3,0,tt1794850,40928635,-,-,40928635,100,2012
128,129,Always Sunset on Third Street 64,0,tt1823067,40923305,-,-,40923305,100,2012
129,130,Chernobyl Diaries,0,tt1991245,38390020,18119640,47.2,20270380,52.8,2012
130,131,Killing Them Softly,15000000,tt1764234,37930465,15026056,39.6,22904409,60.4,2012
131,132,Rurouni Kenshin Part I Origins,0,tt1979319,37654579,-,-,37654579,100,2012
132,133,The Tower,0,tt2554270,36512327,-,-,36512327,100,2012
133,134,Conquest 1453,0,tt1783232,35797045,35730,0.1,35761315,99.9,2012
134,135,Good Deeds,0,tt1885265,35579177,35025791,98.4,553386,1.6,2012
135,136,Arbitrage,0,tt1764183,35485056,7919574,22.3,27565482,77.7,2012
136,137,Welcome to the North,0,tt1756415,34995189,-,-,34995189,100,2012
137,138,Chimpanzee,0,tt1222815,34823764,28972764,83.2,5851000,16.8,2012
138,139,Alex Cross,35000000,tt1712170,34618867,25888412,74.8,8730455,25.2,2012
139,140,Salmon Fishing in the Yemen,0,tt1441952,34564651,9047981,26.2,25516670,73.8,2012
140,141,Haywire,23000000,tt1506999,34513760,18942396,54.9,15571364,45.1,2012
141,142,Adventures in Zambezia,0,tt1488181,34428345,-,-,34428345,100,2012
142,143,Cirque du Soleil Worlds Away,0,tt1792647,34153101,12512862,36.6,21640239,63.4,2012
143,144,Three Heroes on Distant Shores,0,tt2592484,33674759,-,-,33674759,100,2012
144,145,2016 Obamas America,0,tt2247692,33449086,33449086,100,-,-,2012
145,146,The Perks of Being a Wallflower,0,tt1659337,33384127,17742948,53.1,15641179,46.9,2012
146,147,Lockout,20000000,tt1592525,32948113,14326864,43.5,18621249,56.5,2012
147,148,Bait,0,tt1438173,32813407,-,-,32813407,100,2012
148,149,Part of Me,12000000,tt2215719,32726956,25326071,77.4,7400885,22.6,2012
149,150,Nameless Gangster Rules of the Time,0,tt2082221,32472645,-,-,32472645,100,2012
150,151,Movie 43,6000000,tt1333125,32438988,8840453,27.3,23598535,72.7,2012
151,152,Seven Psychopaths,15000000,tt1931533,32226382,15024049,46.6,17202333,53.4,2012
152,153,The Floating Castle,0,tt1674778,31967471,-,-,31967471,100,2012
153,154,The Neighbors,0,tt2195490,31949315,-,-,31949315,100,2012
154,155,The Dream Team,0,tt1850394,31822402,-,-,31822402,100,2012
155,156,Whats in a Name,0,tt2179121,31303580,8111,0.1,31295469,100,2012
156,157,Joyful Noise,0,tt1710396,31158113,30932113,99.3,226000,0.7,2012
157,158,Premium Rush,35000000,tt1547234,31083599,20275446,65.2,10808153,34.8,2012
158,159,Playing for Keeps,0,tt1540128,30962335,13103272,42.3,17859063,57.7,2012
159,160,The Four,0,tt2204340,30505808,-,-,30505808,100,2012
160,161,The Grand Heist,0,tt2448584,30158762,-,-,30158762,100,2012
161,162,The Raven,26000000,tt1486192,29699345,16008272,53.9,13691073,46.1,2012
162,163,Amour,8900000,tt1602620,29652180,6739492,22.7,22912688,77.3,2012
163,164,All About My Wife,0,tt2173264,29382038,-,-,29382038,100,2012
164,165,Rowdy Rathore,0,tt2077833,29342463,777373,2.6,28565090,97.4,2012
165,166,SPEC Heaven,0,tt1881045,29023960,-,-,29023960,100,2012
166,167,We Were There True Love,0,tt2002626,28876929,-,-,28876929,100,2012
167,168,Bol Bachchan,0,tt1728986,28775262,1216258,4.2,27559004,95.8,2012
168,169,Deranged,0,tt2173024,28444173,-,-,28444173,100,2012
169,170,The Master,0,tt1560747,28258060,16377274,58,11880786,42,2012
170,171,Hitchcock,0,tt0975645,27039669,6008677,22.2,21030992,77.8,2012
171,172,Dearest,0,tt2034618,26723916,-,-,26723916,100,2012
172,173,Architecture 101,0,tt2337981,26642354,-,-,26642354,100,2012
173,174,Dancing Queen,0,tt2181885,26411266,-,-,26411266,100,2012
174,175,Lesson of the Evil,0,tt2294473,26167224,-,-,26167224,100,2012
175,176,Agneepath,0,tt1849718,26001696,1986748,7.6,24014948,92.4,2012
176,177,Rust and Bone,0,tt2053425,25807712,2062027,8,23745685,92,2012
177,178,Head Over Heels 2,0,tt2296709,25402893,-,-,25402893,100,2012
178,179,On the Other Side of the Tracks,0,tt1937133,25109572,9572,0.1,25100000,100,2012
179,180,Helter Skelter,0,tt2147319,25066699,-,-,25066699,100,2012
180,181,The Last Tycoon,0,tt2458314,25009914,-,-,25009914,100,2012
181,182,Housefull 2,0,tt1980986,24922847,1791780,7.2,23131067,92.8,2012
182,183,Big Miracle,40000000,tt1430615,24719215,20157300,81.5,4561915,18.5,2012
183,184,Sparkle,14000000,tt1876451,24637800,24397469,99,240331,1,2012
184,185,The Players,0,tt2087850,24629152,10854,0.1,24618298,100,2012
185,186,Liar Game Reborn,0,tt2078667,24549726,-,-,24549726,100,2012
186,187,I Want You,0,tt1797504,23961214,-,-,23961214,100,2012
187,188,Trkisch fr Anfnger,0,tt1650536,23952712,-,-,23952712,100,2012
188,189,Wanderlust,0,tt1655460,23812816,17450535,73.3,6362281,26.7,2012
189,190,Little Brother Big Trouble A Christmas Adventure,0,tt1856053,23785681,-,-,23785681,100,2012
190,191,To the Arctic 3D,0,tt2073128,23695388,14560838,61.5,9134550,38.5,2012
191,192,Hotaru the Movie Its Only a Little Light in My Life,0,tt2013233,22975341,-,-,22975341,100,2012
192,193,Kon-Tiki,0,tt1613750,22842887,1517410,6.6,21325477,93.4,2012
193,194,Fall in Love Like a Star,0,tt4892714,22640355,-,-,22640355,100,2012
194,195,Upside Down,0,tt1374992,22187813,105095,0.5,22082718,99.5,2012
195,196,Unbowed,0,tt2085765,22132903,-,-,22132903,100,2012
196,197,Confession of Murder,0,tt2468774,21701525,-,-,21701525,100,2012
197,198,StreetDance 2 2012 Re-release,0,tt1718903,21638853,-,-,21638853,100,2012
198,199,2012 2012 Re-release,200000000,tt1190080,21538353,-,-,21538353,100,2012
199,200,Beasts of the Southern Wild,0,tt2125435,21107746,12795746,60.6,8312000,39.4,2012
0,1,Frozen,150000000,tt2294629,1280802282,400738009,31.3,880064273,68.7,2013
1,2,Iron Man 3,200000000,tt1300854,1214811252,409013994,33.7,805797258,66.3,2013
2,3,Despicable Me 2,76000000,tt1690953,970766005,368065385,37.9,602700620,62.1,2013
3,4,The Hobbit The Desolation of Smaug,0,tt1170358,958366855,258366855,27,700000000,73,2013
4,5,The Hunger Games Catching Fire,130000000,tt1951264,865011746,424668047,49.1,440343699,50.9,2013
5,6,Fast  Furious 6,160000000,tt1905041,788679850,238679850,30.3,550000000,69.7,2013
6,7,Monsters University,0,tt1453405,743559607,268492764,36.1,475066843,63.9,2013
7,8,Gravity,100000000,tt1454468,723192705,274092705,37.9,449100000,62.1,2013
8,9,Man of Steel,225000000,tt0770828,668045518,291045518,43.6,377000000,56.4,2013
9,10,Thor The Dark World,170000000,tt1981115,644783140,206362140,32,438421000,68,2013
10,11,The Croods,135000000,tt0481499,587204668,187168425,31.9,400036243,68.1,2013
11,12,World War Z,190000000,tt0816711,540007876,202359711,37.5,337648165,62.5,2013
12,13,Oz the Great and Powerful,215000000,tt1623205,493311825,234911825,47.6,258400000,52.4,2013
13,14,Star Trek Into Darkness,190000000,tt1408101,467365246,228778661,49,238586585,51,2013
14,15,The Wolverine,120000000,tt1430132,414828246,132556852,32,282271394,68,2013
15,16,Pacific Rim,190000000,tt1663662,411002906,101802906,24.8,309200000,75.2,2013
16,17,The Wolf of Wall Street,100000000,tt0993846,392000694,116900694,29.8,275100000,70.2,2013
17,18,G.I. Joe Retaliation,130000000,tt1583421,375740705,122523060,32.6,253217645,67.4,2013
18,19,The Hangover Part III,103000000,tt1951261,362000072,112200072,31,249800000,69,2013
19,20,The Great Gatsby,105000000,tt1343092,353641895,144840419,41,208801476,59,2013
20,21,Now You See Me,75000000,tt1670345,351723989,117723989,33.5,234000000,66.5,2013
21,22,The Smurfs 2,105000000,tt2017020,347545360,71017784,20.4,276527576,79.6,2013
22,23,The Conjuring,20000000,tt1457767,319494638,137400141,43,182094497,57,2013
23,24,A Good Day to Die Hard,92000000,tt1606378,304654182,67349198,22.1,237304984,77.9,2013
24,25,Oblivion,120000000,tt1483013,286168572,89107235,31.1,197061337,68.9,2013
25,26,Elysium,115000000,tt1535108,286140700,93050117,32.5,193090583,67.5,2013
26,27,Turbo,135000000,tt1860353,282570682,83028128,29.4,199542554,70.6,2013
27,28,Cloudy with a Chance of Meatballs 2,78000000,tt1985966,274325949,119793567,43.7,154532382,56.3,2013
28,29,Epic,100000000,tt0848537,268426634,107518682,40.1,160907952,59.9,2013
29,30,The Lone Ranger,215000000,tt1210819,260502115,89302115,34.3,171200000,65.7,2013
30,31,American Hustle,40000000,tt1800241,251171807,150117807,59.8,101054000,40.2,2013
31,32,Grown Ups 2,80000000,tt2191701,246984278,133668525,54.1,113315753,45.9,2013
32,33,After Earth,130000000,tt1815862,243611982,60522097,24.8,183089885,75.2,2013
33,34,Planes,50000000,tt1691917,239258712,90288712,37.7,148970000,62.3,2013
34,35,The Heat,43000000,tt2404463,229930771,159582188,69.4,70348583,30.6,2013
35,36,Hansel  Gretel Witch Hunters,50000000,tt1428538,226349749,55703475,24.6,170646274,75.4,2013
36,37,Captain Phillips,55000000,tt1535109,218791811,107100855,49,111690956,51,2013
37,38,Journey to the West,0,tt2017561,205637183,18058,0.1,205619125,100,2013
38,39,White House Down,150000000,tt2334879,205366737,73103784,35.6,132262953,64.4,2013
39,40,Percy Jackson Sea of Monsters,90000000,tt1854564,199850315,68559554,34.3,131290761,65.7,2013
40,41,Jack the Giant Slayer,195000000,tt1351685,197687603,65187603,33,132500000,67,2013
41,42,The Secret Life of Walter Mitty,90000000,tt0359950,188133322,58236838,31,129896484,69,2013
42,43,12 Years a Slave,20000000,tt2024544,187733202,56671993,30.2,131061209,69.8,2013
43,44,The Butler,30000000,tt1327773,177313795,116632095,65.8,60681700,34.2,2013
44,45,Identity Thief,35000000,tt2024432,173965010,134506920,77.3,39458090,22.7,2013
45,46,Anchorman 2 The Legend Continues,50000000,tt1229340,171464676,125168368,73,46296308,27,2013
46,47,Olympus Has Fallen,70000000,tt2302755,170270201,98925640,58.1,71344561,41.9,2013
47,48,Insidious Chapter 2,5000000,tt2226417,161919318,83586447,51.6,78332871,48.4,2013
48,49,Lone Survivor,40000000,tt1091191,154802912,125095601,80.8,29707311,19.2,2013
49,50,Jackass Presents Bad Grandpa,15000000,tt3063516,151826547,102003019,67.2,49823528,32.8,2013
50,51,47 Ronin,175000000,tt1335975,151783839,38362475,25.3,113421364,74.7,2013
51,52,RED 2,84000000,tt1821694,148075565,53262560,36,94813005,64,2013
52,53,Mama,15000000,tt2023587,146428180,71628180,48.9,74800000,51.1,2013
53,54,Escape Plan,0,tt1211956,137328301,25135965,18.3,112192336,81.7,2013
54,55,2 Guns,61000000,tt1272878,131940411,75612460,57.3,56327951,42.7,2013
55,56,This Is the End,32000000,tt1245492,126041322,101470202,80.5,24571120,19.5,2013
